Bischweier,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5603/Bischweier," In Silber (Weiß) das rote Ortszeichen in Form eines spiegelverkehrten kleinen h, überhöht rechts oben von einem roten Stern. ",4417167-5
Krautheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2415/Krautheim," In elfmal von Schwarz und Silber (Weiß) geteiltem Schild oben rechts eine rote Vierung, darin ein sechsspeichiges silbernes (weißes) Rad. ",4032893-4
Magstadt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/167/Magstadt," In Silber (Weiß) über grünem Dreiberg der grüne Großbuchstabe M, darüber das grüne Fleckenzeichen in Form des umgekehrten Buchstabens S. ",4325024-5
Horgenzell,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/20905/Horgenzell," In Rot eine silberne (weiße) Stufengiebelspitze, belegt mit einem roten Tatzenkreuz (Kreuzlinger Kreuz). ",4556919-8
Nufringen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/176/Nufringen, In Rot eine goldene (gelbe) Hafte (Kesselrinken). ,4352618-4
Altdorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/295/Altdorf," Unter goldenem (gelbem) Schildhaupt, darin eine schwarze Hirschstange, in Blau eine schräg gestürzte silberne (weiße) Pflugschar. ",7560547-8
Baltmannsweiler,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/299/Baltmannsweiler," Unter silbernem (weißem) Schildhaupt, darin drei gestaffelt durchgehende blaue Berge nebeneinander, in Gold (Gelb) eine blaue Scheibe, belegt mit einem silbernen (weißen) Leistenkreuz, unten anhängend ein blauer Haken. ",4004384-8
Denkendorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/318/Denkendorf, In Blau ein goldenes (gelbes) Patriarchen-Hochkreuz zwischen den beiden goldenen (gelben) Großbuchstaben D. ,4137164-1
Frickenhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/356/Frickenhausen," In Silber (Weiß) ein schwarzes Fleckenzeichen in Form eines spitzen Hakens, dessen Schaft oben in ein vierspeichiges Rädchen ausläuft. ",4227613-5
Kirchheim unter Teck,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/371/Kirchheim+unter+Teck," Unter goldenem (gelbem) Schildhaupt, darin eine schwarze Hirschstange, in Blau ein mit Kesselrinken besetztes silbernes (weißes) Kreuz (Kirchenspange). ",4030783-9
Neuffen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/404/Neuffen, In Gold (Gelb) übereinander drei mit dem Mundstück nach links gekehrte schwarze Hifthörner mit goldenen (gelben) Beschlägen und schwarzen Fesseln. ,4041776-1
Notzingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/414/Notzingen," Unter goldenem (gelbem) Schildhaupt, darin eine schwarze Hirschstange, in Blau eine nach oben geöffnete goldene (gelbe) Hafte (gestürzter Kesselrinken), darunter die goldenen (gelben) Großbuchstaben NO. ",4457665-1
Nürtingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/417/N%C3%BCrtingen," In Gold (Gelb) unter einer liegenden schwarzen Hirschstange ein mit dem Mundstück nach links weisendes rotes Hifthorn mit schwarzer Fessel, darunter eine blaue Raute. ",4042754-7
Owen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/435/Owen, In Silber (Weiß) der schwarze Buchstabe O. ,4116852-5
Wendlingen am Neckar,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/462/Wendlingen+am+Neckar," In geteiltem Schild oben in Blau eine goldene (gelbe) Winde (Wendel), unten in Silber (Weiß) ein schwarzer Schräglinksbalken, belegt mit drei goldenen (gelben) Kugeln. ",4079173-7
Aichwald,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/472/Aichwald," In Blau ein goldener (gelber) Schrägbalken, darüber eine steigende goldene (gelbe) Eichel, darunter das goldene (gelbe) Fleckenzeichen von Aichschieß (stilisierte Armbrust). ",4384542-3
Winnenden,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1671/Winnenden," In Silber (Weiß) ein von zwei grünen Windenranken umgebener goldener (gelber) Schild, darin drei liegende schwarze Hirschstangen übereinander. ",4066313-9
Heuchlingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4552/Heuchlingen," In gespaltenem Schild vorne in Silber (Weiß) ein nach links gewendeter roter Löwe, hinten in Rot eine silberne (weiße) Mitra. ",4650083-2
Kirchheim am Ries,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4616/Kirchheim+am+Ries, In Rot über einem erniedrigten silbernen (weißen) Leistenschragen eine silberne (weiße) Kirche mit rechtsstehendem Turm. ,4098426-6
Iggingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4579/Iggingen," Von Silber (Weiß) und Blau schräg geteilt, oben ein nach der Teilung schreitender roter Löwe. ",4664545-7
Simmozheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6920/Simmozheim," In Rot ein goldener (gelber) Löwe mit einem silbernen (weißen) Abtsstab in den Vorderpranken, links oben ein silberner (weißer) Stern. ",4469858-6
Oberstenfeld,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1074/Oberstenfeld," In Silber (Weiß) auf grünem Boden (Feld) ein auf silbern (weiß) gezäumtem schwarzem Ross einhersprengender, schwarz gerüsteter Reiter (Oberst) mit umgeschnalltem silbernem (weißem) Schwert und rotem Helmbusch. ",4042992-1
Bad Liebenzell,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6774/Bad+Liebenzell," In Blau unter einer liegenden schwarzen Hirschstange in silbernem (weißem) Zelt mit goldener (gelber) Spitze auf schwarz-golden (gelb) geschachtem Boden eine goldene (gelbe) Badewanne, in der ein badender Mann sitzt. ",4126428-9
Illingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/7022/Illingen," In von Blau und Gold (Gelb) schräggeteiltem Schild oben an schräglinker roter Stange mit goldener (gelber) Spitze eine rechtshin flatternde goldene (gelbe) Fahne, unten ein schräggestellter roter Schlüssel. ",4095916-8
Gottmadingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14378/Gottmadingen," In gespaltenem Schild vorn in Silber (Weiß) ein roter Pfahl, belegt mit drei goldenen (gelben) Kugeln, hinten in Blau ein goldener (gelber) Löwe. ",4093818-9
Creglingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3700/Creglingen," In Silber (Weiß) zwei rot bewehrte und rot bezungte, hersehende schwarze Löwen (Leoparden) übereinander. ",4010696-2
Niederstotzingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4140/Niederstotzingen, In Grün ein silberner (weißer) Trinkstotzen (aus Dauben gefügter Becher) mit nach links gekehrter silberner (weißer) Halteschlaufe. ,4117874-9
Staig,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16993/Staig," In von Silber (Weiß) und Rot erhöht geteiltem Schild oben eine fünfzackige rote Heidenkrone mit drei blauen Steinen im Stirnreif, unten aus dem Unterrand emporkommend ein 1:2 gequaderter silberner (weißer) Steinberg, aus dem ein goldener (gelber) Rebzweig mit zwei goldenen (gelben) Blättern wächst. ",7716230-4
Bad Buchau,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17061/Bad+Buchau," In Silber (Weiß) eine bewurzelte grüne Buche, deren Stamm mit einem schwimmenden natürlichen Barsch überdeckt ist. ",4008586-7
Wangen im Allgäu,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/20308/Wangen+im+Allg%C3%A4u," Unter rotem Schildhaupt, darin drei linksgewendete bartlose silberne (weiße) Männerköpfe („Wangen"") nebeneinander, gespalten, vorne in Silber (Weiß) ein halber, rot bewehrter und rot bezungter schwarzer Adler am Spalt, hinten in Silber (Weiß) eine blaue Lilie. ",4064555-1
Herbolzheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9883/Herbolzheim," In halbgeteiltem und gespaltenem Schild vorn oben in Rot ein silberner (weißer) Balken, unten in Blau ein silberner (weißer) Flügel, hinten in Gold (Gelb) ein halber, golden (gelb) bewehrter und rot bezungter schwarzer Adler am Spalt, die Brust belegt mit einer halben gestürzten silbernen (weißen) Pflugschar. ",4024454-4
Hohberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10810/Hohberg, In Grün ein aus einer endlosen Schlinge in Form eines Dreierknotens bestehendes goldenes (gelbes) Ornament. ,4025534-7
Unterschneidheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4969/Unterschneidheim," In gespaltenem Schild, vorne in Schwarz eine aufrechte silberne (weiße) Hirschstange, hinten in Silber (Weiß) ein durchgehendes schwarzes Kreuz. ",4248115-6
Tannhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4961/Tannhausen," In gespaltenem Schild vorne in Gold (Gelb) eine bewurzelte grüne Tanne, hinten in Grün ein goldenes (gelbes) Giebelhaus mit schwarzem Rundbogentor, drei Fenstern und einer Giebelluke. ",4816539-6
Westhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5013/Westhausen, In Rot eine goldene (gelbe) Lilie. ,4297887-7
Waldstetten,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4985/Waldstetten, In Blau ein goldener (gelber) Löwe. ,4352688-3
Renningen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/178/Renningen," In Gold (Gelb) zwei schräg gekreuzte schwarze Schlüssel (Barte nach oben, abgewendet), darüber der schwarze Großbuchstabe R. ",4269614-8
Lauda-Königshofen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3985/Lauda-K%C3%B6nigshofen," In Blau unter einer goldenen (gelben) Königskrone eine schrägliegende goldene (gelbe) Turnierstange, an der linkshin eine eingekerbte, von Silber (Weiß) und Rot gevierte Fahne („Würzburger Fähnlein"") flattert. ",4034708-4
Althütte,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1275/Alth%C3%BCtte, In Blau zwei schräg gekreuzte silberne (weiße) Glasbläserpfeifen. ,4319272-5
Fischingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14858/Fischingen," In Gold (Gelb) ein roter Schrägbalken, belegt mit einem nach oben schwimmenden silbernen (weißen) Fisch. ",4584126-3
Westerheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16973/Westerheim," In Silber (Weiß) zwei schräg gekreuzte schwarze Doppelhaken (die Spitzen jeweils an den Seiten aufwärts und abwärts weisend einander zugekehrt), bewinkelt von vier sechsstrahligen roten Sternen. ",4474228-9
Schnürpflingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16957/Schn%C3%BCrpflingen," In Rot ein silbernes (weißes) Hirschgeweih mit silbernem (weißem) Grind, aus dem eine silberne (weiße) Tanne wächst. ",7833493-7
Rottweil,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/12391/Rottweil," In Gold (Gelb) ein rot bewehrter und rot bezungter schwarzer Adler, die Brust belegt mit einem goldenen (gelben) Hochkreuz. ",4050742-7
Eisingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/7010/Eisingen, In Rot über einem linkshin liegenden silbernen (weißen ) Rebmesser mit goldenem (gelbem) Griff eine goldene (gelbe) Pflugschar. ,7692405-1
Todtmoos,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15651/Todtmoos," Über grünem Schildfuß von Rot und Silber (Weiß) gespalten, vorn ein goldenes (gelbes) Hochkreuz, überhöht von einem achtstrahligen silbernen (weißen) Stern, hinten eine grüne Tanne. ",4060313-1
Seckach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6166/Seckach," In Silber (Weiß) eine eingebogene rote Spitze, belegt mit einem fünfspeichigen silbernen (weißen) Rad, begleitet vorn von einem schwarzen Steinbockshorn (Grind rechts), hinten von einem pfahlweis gestellten schwarzen Streitbeil. ",4311167-1
Hoßkirch,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/19472/Ho%C3%9Fkirch, In Rot über einer gequaderten goldenen (gelben) Zinnenmauer ein mit dem Bart rechtshin liegender goldener (gelber) Schlüssel. ,7712821-7
Schwäbisch Gmünd,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4823/Schw%C3%A4bisch+Gm%C3%BCnd, In Rot ein aufgerichtetes silbernes (weißes) Einhorn. ,4077230-5
Altshausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18641/Altshausen," In einem von Gold (Gelb) und Schwarz gevierten, silbern (weiß) bordierten Schild ein silbern (weiß) bordiertes schwarzes Kreuz mit Tatzenenden (Deutschordenskreuz). ",4222281-3
Walzbachtal,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5480/Walzbachtal," In gespaltenem Schild vorn in Rot ein goldener (gelber) Ast, von dem eine Eichel zwischen zwei Eichenblättern herabhängt, hinten in Blau ein halbes durchgehendes, geschliffenes silbernes (weißes) Kreuz am Spalt. ",4732932-4
Bruchsal,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5315/Bruchsal," In Blau ein durchgehendes, geschliffenes silbernes (weißes) Kreuz, im rechten Obereck eine silberne (weiße) Kugel. ",4008388-3
Weikersheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3870/Weikersheim, In Rot unter einer goldenen (gelben) Krone der silberne (weiße) Großbuchstabe W. ,4065083-2
Leibertingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/21133/Leibertingen, In Gold (Gelb) mit von Silber (Weiß) und Blau in doppeltem Wolkenschnitt geteiltem Bord ein schreitender roter Hirsch. ,4327307-5
Zweiflingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2698/Zweiflingen," In Silber (Weiß) unter einem schreitenden, hersehenden schwarzen Löwen (Leoparden) mit untergeschlagenem Schweif, drei mit den Stielen gekreuzte grüne Ähren. ",4068205-5
Hüttisheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16828/H%C3%BCttisheim, In einem von Blau und Silber (Weiß) geteilten Schild ein schräglinker Abtsstab in verwechselten Farben. ,4652361-3
Nordheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2143/Nordheim, In Gold (Gelb) eine gestürzte blaue Pflugschar ,4358532-2
Buchheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14020/Buchheim, In Silber (Weiß) auf grünem Boden ein von einer roten Mauer umgebener roter Turm. ,7759995-0
Königsfeld im Schwarzwald,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/13220/K%C3%B6nigsfeld+im+Schwarzwald," Geviert von Gold (Gelb) und Rot; in Feld eins aus den beiden äußeren Kuppen eines grünen Dreibergs wachsend zwei schräggekreuzte grüne Kornähren, in Feld vier auf grünem Dreiberg eine rote Burg mit zwei Zinnentürmen. Die Verleihung erfolgte am 1. Juli 1992 durch das Landratsamt Schwarzwald-Baar-Kreis. ",4401721-2
Malsch,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5381/Malsch, In Blau eine gestürzte silberne (weiße) Pflugschar. ,4037255-8
Aach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14250/Aach, In Rot ein goldener (gelber) Löwe mit drei zwischen den Pranken verteilten silbernen (weißen) Sternen. ,4084608-8
Kirchheim am Neckar,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1001/Kirchheim+am+Neckar, In Blau eine eintürmige silberne (weiße) Kirche mit Dachreiter auf dem Schiff. ,4098425-4
Sölden,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9106/S%C3%B6lden, In Blau auf grünem Dreiberg drei goldene (gelbe) Ähren. ,4479623-7
Obersontheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3167/Obersontheim, In Silber (Weiß) fünf (3:2) blaue Kolben. ,4250493-4
Wittnau,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9417/Wittnau," In gespaltenem Schild vorn in Blau auf grünem Berg eine goldene (gelbe) Kirche, hinten in Gold (Gelb) ein aufgerichteter, rot bewehrter und rot bezungter schwarzer Bär. ",4241642-5
Oberstadion,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16907/Oberstadion, In Schwarz drei gestürzte goldene (gelbe) Wolfsangeln. ,4564810-4
Bahlingen am Kaiserstuhl,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9546/Bahlingen+am+Kaiserstuhl," In gespaltenem Schild vorn in Gold (Gelb) ein roter Schrägbalken, hinten in Blau ein silbernes (weißes) Winzermesser mit schwarzem Griff über einer gestürzten silbernen (weißen) Pflugschar. ",4729962-9
Ruppertshofen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4795/Ruppertshofen," In Blau ein achtspeichiges silbernes (weißes) Pflugrad, darüber ein linkshin liegendes silbernes (weißes) Sensenblatt. ",4416014-8
Scheer,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/21335/Scheer," In Rot unter einem silbernen (weißen) Fisch (Huchen) eine mit den geöffneten Schneiden nach oben gekehrte silberne (weiße) Schneiderschere, darunter ein sechsstrahliger goldener (gelber) Stern. ",4105834-3
Neckarzimmern,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6128/Neckarzimmern," In Schwarz ein linksgewendeter, widersehender goldener (gelber) Greif, mit den Vorderpranken ein fünfspeichiges silbernes (weißes) Rad haltend. ",4041529-6
Volkertshausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14726/Volkertshausen, In Silber (Weiß) ein roter Zickzackbalken (zwei Zacken unten). ,4119470-6
Stimpfach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3609/Stimpfach," In Rot ein blauer Wellenbalken, überdeckt von zwei silbernen (weißen) Baumstümpfen. ",4550707-7
Schömberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6902/Sch%C3%B6mberg," Über dreimal von Silber (Weiß) und Blau wellenförmig geteiltem Wellenschildfuß in Silber (Weiß) ein grüner Dreiberg, hinter der mittleren Kuppe aufsteigend eine rote Sonne mit elf roten Strahlen, auf den äußeren Kuppen je eine grüne Tanne. ",4134986-6
Eberbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6291/Eberbach, In Silber (Weiß) auf erniedrigtem blauen Wellenbalken ein schreitender schwarzer Eber. ,4013433-7
Bärenthal,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14008/B%C3%A4renthal," In geteiltem Schild oben in Gold (Gelb) ein schreitender blauer Bär, unten in Blau der goldene (gelbe) Kleinbuchstabe b, dessen Schaft in ein Kreuz ausläuft. ",4320664-5
Bad Mergentheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3639/Bad+Mergentheim," In Silber (Weiß) ein durchgehendes schwarzes Kreuz, belegt mit einem ledigen goldenen (gelben) Kreuz, im goldenen (gelben) Herzschild ein schwarzer Adler; in den Winkeln oben je ein sechsstrahliger, überzwercher roter Stern, unten je eine fünfblättrige rote Rose. ",4038709-4
Maulburg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14930/Maulburg, In Silber (Weiß) ein roter Zinnenturm mit offenem schwarzen Tor. ,4460852-4
Lauterbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/12318/Lauterbach, In Blau zwei abgekehrte gestürzte silberne (weiße) Hartschiermesser. ,4352282-8
Schenkenzell,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/12429/Schenkenzell," In Blau ein silberner (weißer) Stierkopf im Visier mit goldenem (gelbem) Nasenring, beseitet von zwei goldenen (gelben) Sternen. ",4267077-9
Pfedelbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2593/Pfedelbach, In Silber (Weiß) ein gebogenes rotes Steinbockshorn. ,4045491-5
Weißbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2692/Wei%C3%9Fbach," Unter silbernem (weißem) Schildhaupt, darin ein schreitender, rot bewehrter und rot bezungter, hersehender schwarzer Löwe (Leopard), in Rot ein silberner (weißer) Wellen-Schräglinksbalken. ",4408914-4
Aglasterhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5964/Aglasterhausen," In Silber (Weiß) auf grünem Schildfuß zwischen zwei grünen Pappeln mit schwarzem Stamm ein rotes Haus, auf dessen Dach eine schwarze Elster sitzt. ",4203860-1
Ebringen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8157/Ebringen," In Gold (Gelb) über grünem Dreiberg ein blaues Rebmesser mit rotem Griff, beseitet von zwei abgekehrten schwarzen Hifthörnern. ",4092276-5
Immendingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14084/Immendingen," In geteiltem Schild oben in Silber (Weiß) ein wachsender roter Löwe, unten von Blau und Silber (Weiß) dreimal geteilt. ",4095940-5
Gaienhofen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14358/Gaienhofen," In Silber (Weiß) ein durchgehendes rotes Kreuz, behaftet mit einem schwarzen Herzschild, darin ein doppelreihig rot-silbern (rot-weiß) geschachter Schrägbalken. ",4019086-9
Gailingen am Hochrhein,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14367/Gailingen+am+Hochrhein," In geteiltem Schild oben in Blau drei liegende vierendige goldene (gelbe) Hirschstangen übereinander, unten in Silber (Weiß) ein roter Löwenrumpf. ",4019090-0
Schallbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14961/Schallbach," In gespaltenem Schild vorn in Gold (Gelb) ein roter Schrägbalken, hinten in Blau ein silbernes (weißes) Hufeisen. ",7832072-0
Steinen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15035/Steinen," In geteiltem Schild oben in Blau eine aus sieben (3:4) Steinen bestehende silberne (weiße) Mauer, die untere, durchgehende Steinreihe auf der Teilung, unten in Grün ein silberner (weißer) Wellenbalken. ",4381135-8
Lauterstein,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/858/Lauterstein," In Gold (Gelb) ein aus dem Unterrand emporkommender obeliskartiger silberner (weißer) Stein, vorne gehalten von einem linkshin aufgerichteten roten Löwen, hinten ein geflügelter grüner Adlerfang (Klauflügel). ",4034774-6
Kleines Wiesental,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15197/Kleines+Wiesental," In Rot eine erhöhte, aufsteigende goldene (gelbe) Spitze, belegt mit einer grünen Tanne mit je vier Ästen rechts und links und schwarzem Stamm über einer erniedrigten blauen Wellendeichsel. ",7533226-7
Görwihl,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15353/G%C3%B6rwihl," In gespaltenem Schild vorn in Rot ein halber silberner (weißer) Adler am Spalt, im Fang ein goldenes (gelbes) Zepter haltend, hinten in Gold (Gelb) eine aus dem unteren Schildrand wachsende grüne Tanne, an deren Stamm links ein rotes Eichhörnchen emporklettert. ",4241017-4
Höchenschwand,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15424/H%C3%B6chenschwand," In gespaltenem Schild vorn in Blau ein linksgewendeter, steigender goldener (gelber) Hirsch, hinten in Rot ein silberner (weißer) Balken. ",4239722-4
Lahr/Schwarzwald,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/11028/Lahr-Schwarzwald," In gespaltenem Schild vorn in Gold (Gelb) ein roter Balken, hinten in Blau eine durchgehende silberne (weiße) Mauer mit drei Zinnen, offenem Tor und hochgezogenem silbernen (weißen) Fallgatter. ",4034109-4
Küssaberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15715/K%C3%BCssaberg," In Silber (Weiß) auf steilem, mit einem silbernen (weißen) Wellenbalken belegten grünen Berg eine rote Burg; der Wellenbalken ist mit schwarzem Wellenfaden durchzogen. ",4134008-5
Waldshut-Tiengen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15732/Waldshut-Tiengen," In gespaltenem Schild vorn in Gold (Gelb) ein linksgewendeter blaugekleideter Mann, den Hut an einer über die Schulter gelegten Schnur auf dem Rücken, die Rechte an der Hutschnur, in der Linken einen blauen Knotenstock; hinten in Blau auf einer steigenden goldenen (gelben) Mondsichel stehend die golden (gelb) gekleidete, gekrönte und nimbierte Madonna, auf der Linken das golden (gelb) gekleidete und nimbierte Kind. ",4064421-2
St. Johann,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16088/St+Johann, In Blau ein steinendes silbernes (weißes) Ross vor einer abgeschnittenen goldenen (gelben) Ähre mit goldenen (gelben) Grannen. ,4410997-0
Kirchentellinsfurt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16124/Kirchentellinsfurt," In Rot ein silberner (weißer) Wellengöppel, oben begleitet von zwei goldenen (gelben) Kleeblattkreuzen. ",4030757-8
Ammerbuch,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16221/Ammerbuch," In Gold (Gelb) eine bewurzelte grüne Buche, der Stamm überdeckt mit einem erniedrigten blauen Wellenbalken. ",4139649-2
